"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending"
"Faroe Islands","FO","FRO",2020,"","2025-04-15",64200,62236.0866558197,52571,96.2241937518396,"Europe & Central Asia","Torshavn","-6.91181","61.8926","High income","Not classified"
"Fiji","FJ","FJI",2020,"","2025-04-15",4680,4844.42129036462,914963,72.3435754996883,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend"
"Fiji","FJ","FJI",2019,"","2025-04-15",5620,5950.82868635508,914899,107.411463822998,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend"
"Fiji","FJ","FJI",2023,"","2025-04-15",5680,5888.73668639357,924145,NA,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend"
"Fiji","FJ","FJI",2021,"","2025-04-15",4520,4696.17101880318,916711,81.7252089564687,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend"
"Fiji","FJ","FJI",2022,"","2025-04-15",5440,5405.03007408295,919422,117.506559364173,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend"
"Fiji","FJ","FJI",2018,"","2025-04-15",5690,6085.41979209299,917180,103.235419995391,"East Asia & Pacific","Suva","178.399","-18.1149","Upper middle income","Blend"
"Finland","FI","FIN",2022,"","2025-04-15",54710,50438.4753952355,5556106,94.132058739535,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified"
"Finland","FI","FIN",2018,"","2025-04-15",48220,49654.2497035329,5515525,79.1436148422846,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified"
"Finland","FI","FIN",2019,"","2025-04-15",49950,48358.1807773701,5521606,80.5641502947367,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified"
"Finland","FI","FIN",2023,"","2025-04-15",53230,52925.6897638424,5583911,85.3336748134055,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified"
"Finland","FI","FIN",2020,"","2025-04-15",50030,48828.6846862799,5529543,72.1845955995888,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified"
"Finland","FI","FIN",2021,"","2025-04-15",53200,53099.1351400148,5541017,79.7892781913782,"Europe & Central Asia","Helsinki","24.9525","60.1608","High income","Not classified"
"Fragile and conflict affected situations","F1","FCS",2020,"","2025-04-15",1704.32651291481,1680.96884674984,996691242,NA,"Aggregates","","","","Aggregates","Aggregates"
"Fragile and conflict affected situations","F1","FCS",2021,"","2025-04-15",1740.55721657914,1753.54775352624,1018693078,NA,"Aggregates","","","","Aggregates","Aggregates"
"Fragile and conflict affected situations","F1","FCS",2018,"","2025-04-15",1712.31161838326,1819.00302147749,953648681,NA,"Aggregates","","","","Aggregates","Aggregates"
"Fragile and conflict affected situations","F1","FCS",2019,"","2025-04-15",1807.7678896023,1890.22006963616,974824119,NA,"Aggregates","","","","Aggregates","Aggregates"
"Fragile and conflict affected situations","F1","FCS",2023,"","2025-04-15",1794.40020415087,1830.33271759402,1058789534,NA,"Aggregates","","","","Aggregates","Aggregates"
"Fragile and conflict affected situations","F1","FCS",2022,"","2025-04-15",1792.43780550647,1892.6227062256,1038158122,NA,"Aggregates","","","","Aggregates","Aggregates"
"France","FR","FRA",2019,"","2025-04-15",42470,40408.2848574751,67382061,66.4289771741449,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified"
"France","FR","FRA",2018,"","2025-04-15",41130,41418.1766484844,67158348,66.8022607812266,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified"
"France","FR","FRA",2022,"","2025-04-15",45180,41082.8119320747,68065015,75.7901436111221,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified"
"France","FR","FRA",2020,"","2025-04-15",39200,39169.8606000707,67601110,58.8388907240647,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified"
"France","FR","FRA",2023,"","2025-04-15",45180,44690.9345395117,68287487,70.5595547931931,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified"
"France","FR","FRA",2021,"","2025-04-15",43800,43725.0999521245,67842811,63.788482630872,"Europe & Central Asia","Paris","2.35097","48.8566","High income","Not classified"
"Gabon","GA","GAB",2022,"","2025-04-15",7480,8409.2074145028,2430747,92.0630888500131,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"Gabon","GA","GAB",2021,"","2025-04-15",6520,8181.40914134656,2376722,85.3483122054007,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"Gabon","GA","GAB",2018,"","2025-04-15",6540,7624.2775233771,2212318,77.0365976973024,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"Gabon","GA","GAB",2019,"","2025-04-15",6870,7441.1786472281,2267706,73.4280894486644,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"Gabon","GA","GAB",2020,"","2025-04-15",6730,6605.80346077565,2322539,70.1140546466314,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"Gabon","GA","GAB",2023,"","2025-04-15",7930,7802.83659565049,2484789,91.4786667108597,"Sub-Saharan Africa","Libreville","9.45162","0.38832","Upper middle income","IBRD"
"Gambia, The","GM","GMB",2020,"","2025-04-15",720,720.335143352133,2515733,47.3955201736291,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA"
"Gambia, The","GM","GMB",2022,"","2025-04-15",830,836.244875868476,2636470,44.7219215369466,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA"
"Gambia, The","GM","GMB",2023,"","2025-04-15",870,888.157407724123,2697845,42.4360024960632,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA"
"Gambia, The","GM","GMB",2019,"","2025-04-15",720,738.186751987483,2456844,55.9979116186993,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA"
"Gambia, The","GM","GMB",2021,"","2025-04-15",760,781.890925169531,2576010,42.0979827971754,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA"
"Gambia, The","GM","GMB",2018,"","2025-04-15",680,696.219806960615,2399632,64.8124640003735,"Sub-Saharan Africa","Banjul","-16.5885","13.4495","Low income","IDA"
"Georgia","GE","GEO",2019,"","2025-04-15",4780,4741.2832715876,3720161,117.810080239714,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD"
"Georgia","GE","GEO",2018,"","2025-04-15",4580,4804.0546040444,3726549,109.847740556266,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD"
"Georgia","GE","GEO",2022,"","2025-04-15",5690,6729.84659930283,3712502,114.695437688718,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD"
"Georgia","GE","GEO",2020,"","2025-04-15",4330,4300.85701291207,3722716,92.8910841752194,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD"
"Georgia","GE","GEO",2021,"","2025-04-15",4760,5083.60695484577,3708610,101.60090754891,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD"
"Georgia","GE","GEO",2023,"","2025-04-15",6710,8283.66960242964,3715483,107.151179168501,"Europe & Central Asia","Tbilisi","44.793","41.71","Upper middle income","IBRD"
"Germany","DE","DEU",2019,"","2025-04-15",49470,47623.8656074829,83092962,79.1337471144706,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"Germany","DE","DEU",2022,"","2025-04-15",53800,49686.1154582583,83797985,89.0641273695259,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"Germany","DE","DEU",2023,"","2025-04-15",54800,54343.2265084958,83280000,82.7991064495705,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"Germany","DE","DEU",2020,"","2025-04-15",48020,47379.765194548,83160871,72.9932572283324,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"Germany","DE","DEU",2021,"","2025-04-15",52140,52265.6541620571,83196078,80.15661805106,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"Germany","DE","DEU",2018,"","2025-04-15",47540,48874.8595028454,82905782,79.227659692288,"Europe & Central Asia","Berlin","13.4115","52.5235","High income","Not classified"
"Ghana","GH","GHA",2018,"","2025-04-15",2060,2196.61290615342,30637585,67.9585174644902,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA"
"Ghana","GH","GHA",2019,"","2025-04-15",2170,2186.18924111824,31258945,76.824802732152,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA"
"Ghana","GH","GHA",2020,"","2025-04-15",2250,2196.54789313621,31887809,66.5754987162431,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA"
"Ghana","GH","GHA",2023,"","2025-04-15",2360,2260.28741289427,33787914,69.0365894796481,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA"
"Ghana","GH","GHA",2022,"","2025-04-15",2400,2240.27945094566,33149152,70.1154557958907,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA"
"Ghana","GH","GHA",2021,"","2025-04-15",2310,2445.50081810782,32518665,62.7078309128346,"Sub-Saharan Africa","Accra","-0.20795","5.57045","Lower middle income","IDA"
"Greece","GR","GRC",2019,"","2025-04-15",19690,19335.3602002969,10721582,80.590100891173,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified"
"Greece","GR","GRC",2020,"","2025-04-15",17870,17886.733165236,10698599,70.2937864486395,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified"
"Greece","GR","GRC",2021,"","2025-04-15",20000,20654.7001960815,10569207,88.0126627401059,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified"
"Greece","GR","GRC",2023,"","2025-04-15",22590,23400.7278817691,10405588,92.1562900262242,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified"
"Greece","GR","GRC",2022,"","2025-04-15",21970,20971.8349258283,10436882,107.679207902405,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified"
"Greece","GR","GRC",2018,"","2025-04-15",19100,19873.4015238771,10732882,79.2381636063709,"Europe & Central Asia","Athens","23.7166","37.9792","High income","Not classified"
"Grenada","GD","GRD",2021,"","2025-04-15",8890,9622.24050459345,116688,NA,"Latin America & Caribbean","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"Grenada","GD","GRD",2022,"","2025-04-15",10030,10474.2652893842,116913,NA,"Latin America & Caribbean","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"Grenada","GD","GRD",2023,"","2025-04-15",10470,11246.3451228921,117081,NA,"Latin America & Caribbean","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"Grenada","GD","GRD",2020,"","2025-04-15",8390,8968.55890108484,116341,NA,"Latin America & Caribbean","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"Grenada","GD","GRD",2019,"","2025-04-15",9400,10462.7929159533,115981,NA,"Latin America & Caribbean","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"Grenada","GD","GRD",2018,"","2025-04-15",9220,10083.021279225,115691,NA,"Latin America & Caribbean","Saint George's","-61.7449","12.0653","Upper middle income","Blend"
"Guatemala","GT","GTM",2022,"","2025-04-15",5220,5358.08963795,17847877,54.4328380814561,"Latin America & Caribbean","Guatemala City","-90.5328","14.6248","Upper middle income","IBRD"
"Guatemala","GT","GTM",2021,"","2025-04-15",4800,4913.94712869347,17598650,49.2478694245442,"Latin America & Caribbean","Guatemala City","-90.5328","14.6248","Upper middle income","IBRD"
"Guatemala","GT","GTM",2023,"","2025-04-15",5480,5762.82174615918,18124838,48.1884518248528,"Latin America & Caribbean","Guatemala City","-90.5328","14.6248","Upper middle income","IBRD"
"Guatemala","GT","GTM",2020,"","2025-04-15",4360,4477.61761796418,17357325,41.1407616494521,"Latin America & Caribbean","Guatemala City","-90.5328","14.6248","Upper middle income","IBRD"
"Guatemala","GT","GTM",2019,"","2025-04-15",4490,4511.99755157656,17103803,45.5167427491815,"Latin America & Caribbean","Guatemala City","-90.5328","14.6248","Upper middle income","IBRD"
"Guatemala","GT","GTM",2018,"","2025-04-15",4270,4352.94651790253,16845685,47.011682071395,"Latin America & Caribbean","Guatemala City","-90.5328","14.6248","Upper middle income","IBRD"
"Guinea","GN","GIN",2018,"","2025-04-15",860,933.273615633705,12704774,88.984111543709,"Sub-Saharan Africa","Conakry","-13.7","9.51667","Lower middle income","IDA"
"Guinea","GN","GIN",2020,"","2025-04-15",1030,1053.66097696415,13371183,115.765259518929,"Sub-Saharan Africa","Conakry","-13.7","9.51667","Lower middle income","IDA"
"Guinea","GN","GIN",2022,"","2025-04-15",1280,1416.59612011764,14055137,94.1652726931221,"Sub-Saharan Africa","Conakry","-13.7","9.51667","Lower middle income","IDA"
"Guinea","GN","GIN",2019,"","2025-04-15",970,1031.34146480732,13034346,78.4153132285974,"Sub-Saharan Africa","Conakry","-13.7","9.51667","Lower middle income","IDA"
"Guinea","GN","GIN",2021,"","2025-04-15",1120,1244.96550477914,13710513,115.195532789356,"Sub-Saharan Africa","Conakry","-13.7","9.51667","Lower middle income","IDA"
"Guinea","GN","GIN",2023,"","2025-04-15",1350,1541.04050914957,14405468,90.542448600725,"Sub-Saharan Africa","Conakry","-13.7","9.51667","Lower middle income","IDA"
"Guinea-Bissau","GW","GNB",2023,"","2025-04-15",940,951.242748289294,2153339,42.0338262777412,"Sub-Saharan Africa","Bissau","-15.1804","11.8037","Low income","IDA"
"Guinea-Bissau","GW","GNB",2018,"","2025-04-15",750,808.531613218504,1922168,54.6831554797171,"Sub-Saharan Africa","Bissau","-15.1804","11.8037","Low income","IDA"
"Guinea-Bissau","GW","GNB",2019,"","2025-04-15",850,807.359903965493,1967696,50.1820475053207,"Sub-Saharan Africa","Bissau","-15.1804","11.8037","Low income","IDA"
"Guinea-Bissau","GW","GNB",2022,"","2025-04-15",920,853.281304044102,2105529,47.3622498331329,"Sub-Saharan Africa","Bissau","-15.1804","11.8037","Low income","IDA"
"Guinea-Bissau","GW","GNB",2021,"","2025-04-15",890,900.407780831491,2058841,46.1201357604717,"Sub-Saharan Africa","Bissau","-15.1804","11.8037","Low income","IDA"
"Guinea-Bissau","GW","GNB",2020,"","2025-04-15",840,817.780335749159,2013255,44.4110399991558,"Sub-Saharan Africa","Bissau","-15.1804","11.8037","Low income","IDA"
"Guyana","GY","GUY",2018,"","2025-04-15",6100,6048.38697180418,791556,NA,"Latin America & Caribbean","Georgetown","-58.1548","6.80461","High income","IDA"
"Guyana","GY","GUY",2019,"","2025-04-15",6380,6405.82443444562,807665,NA,"Latin America & Caribbean","Georgetown","-58.1548","6.80461","High income","IDA"
"Guyana","GY","GUY",2021,"","2025-04-15",7810,9860.87233445443,815482,NA,"Latin America & Caribbean","Georgetown","-58.1548","6.80461","High income","IDA"
"Guyana","GY","GUY",2020,"","2025-04-15",8090,6775.70939096303,807481,NA,"Latin America & Caribbean","Georgetown","-58.1548","6.80461","High income","IDA"
"Guyana","GY","GUY",2023,"","2025-04-15",13600,20765.3503593109,826353,NA,"Latin America & Caribbean","Georgetown","-58.1548","6.80461","High income","IDA"
"Guyana","GY","GUY",2022,"","2025-04-15",9780,17913.4910146288,821637,NA,"Latin America & Caribbean","Georgetown","-58.1548","6.80461","High income","IDA"
"Haiti","HT","HTI",2023,"","2025-04-15",1760,1705.77905452248,11637398,30.7854236995359,"Latin America & Caribbean","Port-au-Prince","-72.3288","18.5392","Lower middle income","IDA"
"Haiti","HT","HTI",2018,"","2025-04-15",1430,1496.38048970156,10962362,45.1385763027223,"Latin America & Caribbean","Port-au-Prince","-72.3288","18.5392","Lower middle income","IDA"
"Haiti","HT","HTI",2019,"","2025-04-15",1410,1352.17204191532,11105163,44.5687187758294,"Latin America & Caribbean","Port-au-Prince","-72.3288","18.5392","Lower middle income","IDA"
"Haiti","HT","HTI",2020,"","2025-04-15",1340,1290.32538667383,11243848,34.4572019061642,"Latin America & Caribbean","Port-au-Prince","-72.3288","18.5392","Lower middle income","IDA"
"Haiti","HT","HTI",2021,"","2025-04-15",1450,1835.44394078496,11374586,37.1654017679449,"Latin America & Caribbean","Port-au-Prince","-72.3288","18.5392","Lower middle income","IDA"
"Haiti","HT","HTI",2022,"","2025-04-15",1620,1760.62635668777,11503606,36.529550283828,"Latin America & Caribbean","Port-au-Prince","-72.3288","18.5392","Lower middle income","IDA"
"Heavily indebted poor countries (HIPC)","XE","HPC",2021,"","2025-04-15",994.545166216554,1040.03410722444,870930036,52.8259607229192,"Aggregates","","","","Aggregates","Aggregates"
"Heavily indebted poor countries (HIPC)","XE","HPC",2019,"","2025-04-15",963.988030279437,976.312547557857,824649053,54.1773957181395,"Aggregates","","","","Aggregates","Aggregates"
"Heavily indebted poor countries (HIPC)","XE","HPC",2020,"","2025-04-15",950.096645752728,959.181737577661,847743308,48.2782990460504,"Aggregates","","","","Aggregates","Aggregates"
